year,round,driverId,constructorId,grid,position,points,status,circuitId,date,quali_pos
2021,9,norris,mclaren,2,3,15.0,Finished,red_bull_ring,2021-07-04,2.0
2021,9,hamilton,mercedes,4,4,12.0,Finished,red_bull_ring,2021-07-04,4.0
2021,9,sainz,ferrari,10,5,10.0,Finished,red_bull_ring,2021-07-04,11.0
2021,9,perez,red_bull,3,6,8.0,Finished,red_bull_ring,2021-07-04,3.0
2021,9,ricciardo,mclaren,13,7,6.0,Finished,red_bull_ring,2021-07-04,13.0
2021,9,leclerc,ferrari,12,8,4.0,Finished,red_bull_ring,2021-07-04,12.0
2021,9,gasly,alphatauri,6,9,2.0,Finished,red_bull_ring,2021-07-04,6.0
2021,9,alonso,alpine,14,10,1.0,+1 Lap,red_bull_ring,2021-07-04,14.0
2021,9,russell,williams,8,11,0.0,+1 Lap,red_bull_ring,2021-07-04,9.0
2021,9,tsunoda,alphatauri,7,12,0.0,+1 Lap,red_bull_ring,2021-07-04,7.0
2021,9,stroll,aston_martin,9,13,0.0,+1 Lap,red_bull_ring,2021-07-04,10.0
2021,9,giovinazzi,alfa,15,14,0.0,+1 Lap,red_bull_ring,2021-07-04,15.0
2021,9,raikkonen,alfa,16,15,0.0,+1 Lap,red_bull_ring,2021-07-04,16.0
2021,9,latifi,williams,18,16,0.0,+1 Lap,red_bull_ring,2021-07-04,18.0
2021,9,vettel,aston_martin,11,17,0.0,Collision,red_bull_ring,2021-07-04,8.0
2021,9,mick_schumacher,haas,19,18,0.0,+2 Laps,red_bull_ring,2021-07-04,19.0
2021,9,mazepin,haas,20,19,0.0,+2 Laps,red_bull_ring,2021-07-04,20.0
2021,9,ocon,alpine,17,20,0.0,Collision,red_bull_ring,2021-07-04,17.0
2021,10,hamilton,mercedes,2,1,25.0,Finished,silverstone,2021-07-18,1.0
2021,10,leclerc,ferrari,4,2,18.0,Finished,silverstone,2021-07-18,4.0
2021,10,bottas,mercedes,3,3,15.0,Finished,silverstone,2021-07-18,3.0
2021,10,norris,mclaren,5,4,12.0,Finished,silverstone,2021-07-18,6.0
2021,10,ricciardo,mclaren,6,5,10.0,Finished,silverstone,2021-07-18,7.0
2021,10,sainz,ferrari,10,6,8.0,Finished,silverstone,2021-07-18,9.0
2021,10,alonso,alpine,7,7,6.0,Finished,silverstone,2021-07-18,11.0
2021,10,stroll,aston_martin,14,8,4.0,Finished,silverstone,2021-07-18,15.0
2021,10,ocon,alpine,9,9,2.0,Finished,silverstone,2021-07-18,13.0
2021,10,tsunoda,alphatauri,16,10,1.0,Finished,silverstone,2021-07-18,16.0
2021,10,gasly,alphatauri,11,11,0.0,Finished,silverstone,2021-07-18,12.0
2021,10,russell,williams,12,12,0.0,+1 Lap,silverstone,2021-07-18,8.0
2021,10,giovinazzi,alfa,15,13,0.0,+1 Lap,silverstone,2021-07-18,14.0
2021,10,latifi,williams,17,14,0.0,+1 Lap,silverstone,2021-07-18,18.0
2021,10,raikkonen,alfa,13,15,0.0,+1 Lap,silverstone,2021-07-18,17.0
2021,10,perez,red_bull,0,16,0.0,+1 Lap,silverstone,2021-07-18,5.0
2021,10,mazepin,haas,19,17,0.0,+1 Lap,silverstone,2021-07-18,20.0
2021,10,mick_schumacher,haas,18,18,0.0,+1 Lap,silverstone,2021-07-18,19.0
2021,10,vettel,aston_martin,8,19,0.0,Retired,silverstone,2021-07-18,10.0
2021,10,max_verstappen,red_bull,1,20,0.0,Collision,silverstone,2021-07-18,2.0
2021,11,ocon,alpine,8,1,25.0,Finished,hungaroring,2021-08-01,8.0
2021,11,hamilton,mercedes,1,2,18.0,Finished,hungaroring,2021-08-01,1.0
2021,11,sainz,ferrari,15,3,15.0,Finished,hungaroring,2021-08-01,15.0
2021,11,alonso,alpine,9,4,12.0,Finished,hungaroring,2021-08-01,9.0
2021,11,gasly,alphatauri,5,5,11.0,Finished,hungaroring,2021-08-01,5.0
2021,11,tsunoda,alphatauri,16,6,8.0,Finished,hungaroring,2021-08-01,16.0
2021,11,latifi,williams,18,7,6.0,Finished,hungaroring,2021-08-01,18.0
2021,11,russell,williams,17,8,4.0,Finished,hungaroring,2021-08-01,17.0
2021,11,max_verstappen,red_bull,3,9,2.0,Finished,hungaroring,2021-08-01,3.0
2021,11,raikkonen,alfa,13,10,1.0,+1 Lap,hungaroring,2021-08-01,13.0
2021,11,ricciardo,mclaren,11,11,0.0,+1 Lap,hungaroring,2021-08-01,11.0
2021,11,mick_schumacher,haas,20,12,0.0,+1 Lap,hungaroring,2021-08-01,20.0
2021,11,giovinazzi,alfa,0,13,0.0,+1 Lap,hungaroring,2021-08-01,14.0
2021,11,mazepin,haas,19,14,0.0,Collision,hungaroring,2021-08-01,19.0
2021,11,norris,mclaren,6,15,0.0,Collision,hungaroring,2021-08-01,6.0
2021,11,bottas,mercedes,2,16,0.0,Collision,hungaroring,2021-08-01,2.0
2021,11,perez,red_bull,4,17,0.0,Collision,hungaroring,2021-08-01,4.0
2021,11,leclerc,ferrari,7,18,0.0,Collision,hungaroring,2021-08-01,7.0
2021,11,stroll,aston_martin,12,19,0.0,Collision,hungaroring,2021-08-01,12.0
2021,11,vettel,aston_martin,10,20,0.0,Disqualified,hungaroring,2021-08-01,10.0
2021,12,max_verstappen,red_bull,1,1,12.5,Finished,spa,2021-08-29,1.0
2021,12,russell,williams,2,2,9.0,Finished,spa,2021-08-29,2.0
2021,12,hamilton,mercedes,3,3,7.5,Finished,spa,2021-08-29,3.0
2021,12,ricciardo,mclaren,4,4,6.0,Finished,spa,2021-08-29,4.0
2021,12,vettel,aston_martin,5,5,5.0,Finished,spa,2021-08-29,5.0
2021,12,gasly,alphatauri,6,6,4.0,Finished,spa,2021-08-29,6.0
2021,12,ocon,alpine,8,7,3.0,Finished,spa,2021-08-29,9.0
2021,12,leclerc,ferrari,9,8,2.0,Finished,spa,2021-08-29,11.0
2021,12,latifi,williams,10,9,1.0,Finished,spa,2021-08-29,12.0
2021,12,sainz,ferrari,11,10,0.5,Finished,spa,2021-08-29,13.0
2021,12,alonso,alpine,12,11,0.0,Finished,spa,2021-08-29,14.0
2021,12,bottas,mercedes,13,12,0.0,Finished,spa,2021-08-29,8.0
2021,12,giovinazzi,alfa,14,13,0.0,Finished,spa,2021-08-29,16.0
2021,12,norris,mclaren,15,14,0.0,Finished,spa,2021-08-29,10.0
2021,12,tsunoda,alphatauri,16,15,0.0,Finished,spa,2021-08-29,17.0
2021,12,mick_schumacher,haas,17,16,0.0,Finished,spa,2021-08-29,18.0
2021,12,mazepin,haas,18,17,0.0,Finished,spa,2021-08-29,20.0
2021,12,raikkonen,alfa,0,18,0.0,Finished,spa,2021-08-29,19.0
2021,12,perez,red_bull,0,19,0.0,Finished,spa,2021-08-29,7.0
2021,12,stroll,aston_martin,19,20,0.0,Finished,spa,2021-08-29,15.0
2021,13,max_verstappen,red_bull,1,1,25.0,Finished,zandvoort,2021-09-05,1.0
2021,13,hamilton,mercedes,2,2,19.0,Finished,zandvoort,2021-09-05,2.0
2021,13,bottas,mercedes,3,3,15.0,Finished,zandvoort,2021-09-05,3.0
2021,13,gasly,alphatauri,4,4,12.0,+1 Lap,zandvoort,2021-09-05,4.0
2021,13,leclerc,ferrari,5,5,10.0,+1 Lap,zandvoort,2021-09-05,5.0
2021,13,alonso,alpine,9,6,8.0,+1 Lap,zandvoort,2021-09-05,9.0
2021,13,sainz,ferrari,6,7,6.0,+1 Lap,zandvoort,2021-09-05,6.0
2021,13,perez,red_bull,0,8,4.0,+1 Lap,zandvoort,2021-09-05,16.0
2021,13,ocon,alpine,8,9,2.0,+1 Lap,zandvoort,2021-09-05,8.0
2021,13,norris,mclaren,13,10,1.0,+1 Lap,zandvoort,2021-09-05,13.0
2021,13,ricciardo,mclaren,10,11,0.0,+1 Lap,zandvoort,2021-09-05,10.0
2021,13,stroll,aston_martin,12,12,0.0,+2 Laps,zandvoort,2021-09-05,12.0
2021,13,vettel,aston_martin,15,13,0.0,+2 Laps,zandvoort,2021-09-05,17.0
2021,13,giovinazzi,alfa,7,14,0.0,+2 Laps,zandvoort,2021-09-05,7.0
2021,13,kubica,alfa,16,15,0.0,+2 Laps,zandvoort,2021-09-05,18.0
2021,13,latifi,williams,0,16,0.0,+2 Laps,zandvoort,2021-09-05,14.0
2021,13,russell,williams,11,17,0.0,Gearbox,zandvoort,2021-09-05,11.0
2021,13,mick_schumacher,haas,17,18,0.0,+3 Laps,zandvoort,2021-09-05,19.0
2021,13,tsunoda,alphatauri,14,19,0.0,Power Unit,zandvoort,2021-09-05,15.0
2021,13,mazepin,haas,18,20,0.0,Hydraulics,zandvoort,2021-09-05,20.0
2021,14,ricciardo,mclaren,2,1,26.0,Finished,monza,2021-09-12,5.0
2021,14,norris,mclaren,3,2,18.0,Finished,monza,2021-09-12,4.0
2021,14,bottas,mercedes,19,3,15.0,Finished,monza,2021-09-12,1.0
2021,14,leclerc,ferrari,5,4,12.0,Finished,monza,2021-09-12,8.0
2021,14,perez,red_bull,8,5,10.0,Finished,monza,2021-09-12,9.0
2021,14,sainz,ferrari,6,6,8.0,Finished,monza,2021-09-12,7.0
2021,14,stroll,aston_martin,9,7,6.0,Finished,monza,2021-09-12,12.0
2021,14,alonso,alpine,10,8,4.0,Finished,monza,2021-09-12,13.0
2021,14,russell,williams,14,9,2.0,Finished,monza,2021-09-12,15.0
2021,14,ocon,alpine,12,10,1.0,Finished,monza,2021-09-12,14.0
2021,14,latifi,williams,13,11,0.0,Finished,monza,2021-09-12,16.0
2021,14,vettel,aston_martin,11,12,0.0,Finished,monza,2021-09-12,11.0
2021,14,giovinazzi,alfa,7,13,0.0,Finished,monza,2021-09-12,10.0
2021,14,kubica,alfa,17,14,0.0,Finished,monza,2021-09-12,19.0
2021,14,mick_schumacher,haas,18,15,0.0,Finished,monza,2021-09-12,18.0
2021,14,mazepin,haas,16,16,0.0,Power Unit,monza,2021-09-12,20.0
2021,14,hamilton,mercedes,4,17,0.0,Collision,monza,2021-09-12,2.0
2021,14,max_verstappen,red_bull,1,18,0.0,Collision,monza,2021-09-12,3.0
2021,14,gasly,alphatauri,0,19,0.0,Suspension,monza,2021-09-12,6.0
2021,14,tsunoda,alphatauri,0,20,0.0,Brakes,monza,2021-09-12,17.0
2021,15,hamilton,mercedes,4,1,25.0,Finished,sochi,2021-09-26,4.0
2021,15,max_verstappen,red_bull,20,2,18.0,Finished,sochi,2021-09-26,20.0
2021,15,sainz,ferrari,2,3,15.0,Finished,sochi,2021-09-26,2.0
2021,15,ricciardo,mclaren,5,4,12.0,Finished,sochi,2021-09-26,5.0
2021,15,bottas,mercedes,16,5,10.0,Finished,sochi,2021-09-26,7.0
2021,15,alonso,alpine,6,6,8.0,Finished,sochi,2021-09-26,6.0
2021,15,norris,mclaren,1,7,7.0,Finished,sochi,2021-09-26,1.0
2021,15,raikkonen,alfa,13,8,4.0,Finished,sochi,2021-09-26,16.0
2021,15,perez,red_bull,8,9,2.0,Finished,sochi,2021-09-26,9.0
2021,15,russell,williams,3,10,1.0,Finished,sochi,2021-09-26,3.0
2021,15,stroll,aston_martin,7,11,0.0,Finished,sochi,2021-09-26,8.0
2021,15,vettel,aston_martin,10,12,0.0,+1 Lap,sochi,2021-09-26,11.0
2021,15,gasly,alphatauri,11,13,0.0,+1 Lap,sochi,2021-09-26,12.0
2021,15,ocon,alpine,9,14,0.0,+1 Lap,sochi,2021-09-26,10.0
2021,15,leclerc,ferrari,19,15,0.0,+1 Lap,sochi,2021-09-26,15.0
2021,15,giovinazzi,alfa,17,16,0.0,+1 Lap,sochi,2021-09-26,18.0
2021,15,tsunoda,alphatauri,12,17,0.0,+1 Lap,sochi,2021-09-26,13.0
2021,15,mazepin,haas,15,18,0.0,+2 Laps,sochi,2021-09-26,19.0
2021,15,latifi,williams,18,19,0.0,Accident,sochi,2021-09-26,14.0
2021,15,mick_schumacher,haas,14,20,0.0,Oil leak,sochi,2021-09-26,17.0
2021,16,bottas,mercedes,1,1,26.0,Finished,istanbul,2021-10-10,2.0
2021,16,max_verstappen,red_bull,2,2,18.0,Finished,istanbul,2021-10-10,3.0
2021,16,perez,red_bull,6,3,15.0,Finished,istanbul,2021-10-10,7.0
2021,16,leclerc,ferrari,3,4,12.0,Finished,istanbul,2021-10-10,4.0
2021,16,hamilton,mercedes,11,5,10.0,Finished,istanbul,2021-10-10,1.0
2021,16,gasly,alphatauri,4,6,8.0,Finished,istanbul,2021-10-10,5.0
2021,16,norris,mclaren,7,7,6.0,Finished,istanbul,2021-10-10,8.0
2021,16,sainz,ferrari,19,8,4.0,Finished,istanbul,2021-10-10,15.0
2021,16,stroll,aston_martin,8,9,2.0,Finished,istanbul,2021-10-10,9.0
2021,16,ocon,alpine,12,10,1.0,+1 Lap,istanbul,2021-10-10,12.0
2021,16,giovinazzi,alfa,16,11,0.0,+1 Lap,istanbul,2021-10-10,18.0
2021,16,raikkonen,alfa,17,12,0.0,+1 Lap,istanbul,2021-10-10,19.0
2021,16,ricciardo,mclaren,20,13,0.0,+1 Lap,istanbul,2021-10-10,16.0
2021,16,tsunoda,alphatauri,9,14,0.0,+1 Lap,istanbul,2021-10-10,10.0
2021,16,russell,williams,13,15,0.0,+1 Lap,istanbul,2021-10-10,13.0
2021,16,alonso,alpine,5,16,0.0,+1 Lap,istanbul,2021-10-10,6.0
2021,16,latifi,williams,15,17,0.0,+1 Lap,istanbul,2021-10-10,17.0
2021,16,vettel,aston_martin,10,18,0.0,+1 Lap,istanbul,2021-10-10,11.0
2021,16,mick_schumacher,haas,14,19,0.0,+2 Laps,istanbul,2021-10-10,14.0
2021,16,mazepin,haas,18,20,0.0,+2 Laps,istanbul,2021-10-10,20.0
2021,17,max_verstappen,red_bull,1,1,25.0,Finished,americas,2021-10-24,1.0
2021,17,hamilton,mercedes,2,2,19.0,Finished,americas,2021-10-24,2.0
2021,17,perez,red_bull,3,3,15.0,Finished,americas,2021-10-24,3.0
2021,17,leclerc,ferrari,4,4,12.0,Finished,americas,2021-10-24,5.0
2021,17,ricciardo,mclaren,6,5,10.0,Finished,americas,2021-10-24,7.0
2021,17,bottas,mercedes,9,6,8.0,Finished,americas,2021-10-24,4.0
2021,17,sainz,ferrari,5,7,6.0,Finished,americas,2021-10-24,6.0
2021,17,norris,mclaren,7,8,4.0,Finished,americas,2021-10-24,8.0
2021,17,tsunoda,alphatauri,10,9,2.0,+1 Lap,americas,2021-10-24,10.0
2021,17,vettel,aston_martin,18,10,1.0,+1 Lap,americas,2021-10-24,12.0
2021,17,giovinazzi,alfa,12,11,0.0,+1 Lap,americas,2021-10-24,13.0
2021,17,stroll,aston_martin,13,12,0.0,+1 Lap,americas,2021-10-24,16.0
2021,17,raikkonen,alfa,15,13,0.0,+1 Lap,americas,2021-10-24,18.0
2021,17,russell,williams,20,14,0.0,+1 Lap,americas,2021-10-24,15.0
2021,17,latifi,williams,14,15,0.0,+1 Lap,americas,2021-10-24,17.0
2021,17,mick_schumacher,haas,16,16,0.0,+2 Laps,americas,2021-10-24,19.0
2021,17,mazepin,haas,17,17,0.0,+2 Laps,americas,2021-10-24,20.0
2021,17,alonso,alpine,19,18,0.0,Rear wing,americas,2021-10-24,14.0
2021,17,ocon,alpine,11,19,0.0,Mechanical,americas,2021-10-24,11.0
2021,17,gasly,alphatauri,8,20,0.0,Suspension,americas,2021-10-24,9.0
2021,18,max_verstappen,red_bull,3,1,25.0,Finished,rodriguez,2021-11-07,3.0
2021,18,hamilton,mercedes,2,2,18.0,Finished,rodriguez,2021-11-07,2.0
2021,18,perez,red_bull,4,3,15.0,Finished,rodriguez,2021-11-07,4.0
2021,18,gasly,alphatauri,5,4,12.0,Finished,rodriguez,2021-11-07,5.0
2021,18,leclerc,ferrari,8,5,10.0,Finished,rodriguez,2021-11-07,8.0
2021,18,sainz,ferrari,6,6,8.0,+1 Lap,rodriguez,2021-11-07,6.0
2021,18,vettel,aston_martin,9,7,6.0,+1 Lap,rodriguez,2021-11-07,11.0
2021,18,raikkonen,alfa,10,8,4.0,+1 Lap,rodriguez,2021-11-07,12.0
2021,18,alonso,alpine,12,9,2.0,+1 Lap,rodriguez,2021-11-07,16.0
2021,18,norris,mclaren,18,10,1.0,+1 Lap,rodriguez,2021-11-07,10.0
2021,18,giovinazzi,alfa,11,11,0.0,+1 Lap,rodriguez,2021-11-07,14.0
2021,18,ricciardo,mclaren,7,12,0.0,+1 Lap,rodriguez,2021-11-07,7.0
2021,18,ocon,alpine,19,13,0.0,+1 Lap,rodriguez,2021-11-07,15.0
2021,18,stroll,aston_martin,20,14,0.0,+2 Laps,rodriguez,2021-11-07,20.0
2021,18,bottas,mercedes,1,15,0.0,+2 Laps,rodriguez,2021-11-07,1.0
